customerid,recency,frequency,monetary_value,unique_products,first_purchase,last_purchase,avg_order_value,max_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment
15826,56,3,1654.31,64,2011-05-13 10:44:00,2011-10-14 16:05:00,551.4366666666666,878.46,155,3,4,4,11,Needs Attention
15827,73,14,1836.0900000000001,72,2010-12-02 13:06:00,2011-09-27 15:35:00,131.14928571428572,237.93,300,2,5,4,11,At-Risk High-Value
15829,99,2,636.14,44,2011-07-22 10:23:00,2011-09-01 16:45:00,318.07,325.44,42,2,3,3,8,At Risk
15830,38,1,576.0,39,2011-11-02 10:40:00,2011-11-02 10:40:00,576.0,576.0,1,3,2,3,8,Needs Attention
15831,58,3,801.76,63,2011-01-19 14:52:00,2011-10-12 13:14:00,267.25333333333333,350.65,266,3,4,3,10,Needs Attention
15832,254,1,836.79,54,2011-03-30 15:29:00,2011-03-30 15:29:00,836.79,836.79,1,1,2,3,6,Inactive/Low Engagement
15834,70,4,2233.75,242,2011-03-07 17:52:00,2011-09-30 14:41:00,558.4375,1031.37,207,3,4,5,12,Needs Attention
15835,44,4,954.09,47,2011-01-13 10:35:00,2011-10-26 15:47:00,238.5225,301.11,287,3,4,4,11,Needs Attention
15836,50,1,137.37,10,2011-10-20 17:13:00,2011-10-20 17:13:00,137.37,137.37,1,3,2,1,6,Needs Attention
15837,65,1,391.98,24,2011-10-06 09:01:00,2011-10-06 09:01:00,391.98,391.98,1,3,2,2,7,Needs Attention
15838,11,19,33643.08,54,2010-12-07 11:26:00,2011-11-28 14:00:00,1770.6884210526316,10992.96,357,5,5,5,15,Champions
15839,33,3,1048.49,56,2011-07-14 16:35:00,2011-11-06 13:54:00,349.49666666666667,491.18,115,3,4,4,11,Needs Attention
15840,59,2,355.56,26,2011-06-20 11:42:00,2011-10-12 09:08:00,177.78,241.74,114,3,3,2,8,Needs Attention
15841,73,4,1224.06,36,2011-01-05 11:25:00,2011-09-28 12:15:00,306.015,331.6,267,2,4,4,10,At-Risk High-Value
15843,304,1,118.95000000000002,8,2011-02-09 10:19:00,2011-02-09 10:19:00,118.95000000000002,118.95000000000002,1,1,2,1,4,Inactive/Low Engagement
15844,46,1,130.73999999999998,11,2011-10-24 15:19:00,2011-10-24 15:19:00,130.73999999999998,130.73999999999998,1,3,2,1,6,Needs Attention
15845,18,8,3711.77,97,2011-01-06 17:19:00,2011-11-22 09:42:00,463.97125,929.22,320,4,5,5,14,Champions
15847,38,2,389.27,22,2011-02-24 16:46:00,2011-11-01 14:41:00,194.635,208.59,250,3,3,2,8,Needs Attention
15850,19,2,238.85,87,2011-06-24 14:16:00,2011-11-20 14:14:00,119.425,119.97,149,4,3,1,8,Loyal Customers
15852,187,2,160.71,22,2011-05-26 13:26:00,2011-06-06 11:22:00,80.355,103.21000000000001,11,1,3,1,5,At Risk
15853,52,1,110.8,29,2011-10-19 10:38:00,2011-10-19 10:38:00,110.8,110.8,1,3,2,1,6,Needs Attention
15854,4,12,2974.65,105,2010-12-13 11:47:00,2011-12-05 13:39:00,247.88750000000002,446.25,358,5,5,5,15,Champions
15855,137,5,712.24,59,2011-03-21 12:32:00,2011-07-26 10:20:00,142.448,237.55,127,2,4,3,9,At Risk
15856,4,27,16387.57,295,2010-12-09 13:34:00,2011-12-05 17:09:00,606.947037037037,1571.32,362,5,5,5,15,Champions
15857,19,1,297.0,14,2011-11-21 12:18:00,2011-11-21 12:18:00,297.0,297.0,1,4,2,2,8,New/Potential Customers
15858,16,5,1438.85,145,2010-12-07 14:31:00,2011-11-24 12:48:00,287.77000000000004,432.29,352,4,4,4,12,Champions
15860,41,8,977.21,105,2010-12-06 11:38:00,2011-10-30 11:25:00,122.15125,292.85,328,3,5,4,12,Needs Attention
15861,12,8,3165.36,339,2011-03-17 20:12:00,2011-11-27 15:59:00,395.67,599.62,255,5,5,5,15,Champions
15862,8,4,832.88,142,2010-12-01 11:21:00,2011-12-01 13:28:00,208.22,354.23,366,5,4,3,12,Loyal Customers
15863,26,2,68.84,18,2011-05-31 11:36:00,2011-11-14 12:49:00,34.42,59.64,168,4,3,1,8,Loyal Customers
15864,22,6,1936.3200000000002,16,2011-01-27 16:43:00,2011-11-17 13:32:00,322.71999999999997,543.6,294,4,5,4,13,Champions
15865,41,3,895.13,37,2011-05-10 11:44:00,2011-10-30 12:43:00,298.37666666666667,313.93,174,3,4,3,10,Needs Attention
15866,101,1,230.53,43,2011-08-30 14:09:00,2011-08-30 14:09:00,230.53,230.53,1,2,2,1,5,Inactive/Low Engagement
15867,5,15,3812.64,302,2010-12-05 14:17:00,2011-12-04 13:32:00,254.176,566.13,364,5,5,5,15,Champions
15869,277,2,149.64,13,2011-03-07 17:19:00,2011-03-07 17:23:00,74.82,88.05,1,1,3,1,5,At Risk
15870,33,1,354.09000000000003,68,2011-11-07 10:58:00,2011-11-07 10:58:00,354.09000000000003,354.09000000000003,1,3,2,2,7,Needs Attention
15872,15,2,360.93,101,2011-11-25 11:54:00,2011-11-25 11:55:00,180.465,358.83,1,4,3,2,9,Loyal Customers
15874,64,7,4405.88,110,2011-02-28 13:28:00,2011-10-07 12:31:00,629.4114285714286,2198.13,221,3,5,5,13,Needs Attention
15877,2,2,493.28,122,2011-11-22 11:18:00,2011-12-08 11:53:00,246.64,251.02,17,5,3,3,11,Loyal Customers
15880,369,1,343.28000000000003,95,2010-12-05 13:00:00,2010-12-05 13:00:00,343.28000000000003,343.28000000000003,1,1,2,2,5,Inactive/Low Engagement
15881,312,5,501.39000000000004,26,2010-12-10 13:32:00,2011-01-31 16:59:00,100.278,339.29,53,1,4,3,8,At Risk
15882,199,4,516.36,23,2010-12-06 13:01:00,2011-05-25 11:35:00,129.09,270.52,170,1,4,3,8,At Risk
15883,2,2,396.48,42,2011-11-06 14:50:00,2011-12-07 17:05:00,198.24,252.72,32,5,3,2,10,Loyal Customers
15885,93,3,379.35,18,2011-02-03 15:28:00,2011-09-08 10:43:00,126.45,349.35,217,2,4,2,8,At Risk
15886,60,1,181.09,12,2011-10-10 14:25:00,2011-10-10 14:25:00,181.09,181.09,1,3,2,1,6,Needs Attention
15888,81,1,168.31,11,2011-09-20 12:30:00,2011-09-20 12:30:00,168.31,168.31,1,2,2,1,5,Inactive/Low Engagement
15889,157,2,446.87,79,2010-12-05 15:12:00,2011-07-06 11:10:00,223.435,297.92,213,2,3,2,7,At Risk
15891,227,1,524.52,60,2011-04-27 12:35:00,2011-04-27 12:35:00,524.52,524.52,1,1,2,3,6,Inactive/Low Engagement
15894,253,2,263.55,35,2010-12-05 14:06:00,2011-03-31 13:50:00,131.775,156.74,116,1,3,2,6,At Risk
15895,150,1,179.17,11,2011-07-13 10:27:00,2011-07-13 10:27:00,179.17,179.17,1,2,2,1,5,Inactive/Low Engagement
15897,194,2,222.05,17,2011-05-29 13:32:00,2011-05-29 13:50:00,111.025,119.71000000000001,1,1,3,1,5,At Risk
15898,1,5,1388.88,70,2010-12-06 11:01:00,2011-12-08 15:23:00,277.776,385.89,368,5,4,4,13,Champions
15899,369,1,56.25,4,2010-12-06 10:36:00,2010-12-06 10:36:00,56.25,56.25,1,1,2,1,4,Inactive/Low Engagement
15900,24,1,351.11,44,2011-11-16 12:19:00,2011-11-16 12:19:00,351.11,351.11,1,4,2,2,8,New/Potential Customers
15901,17,3,363.88,102,2011-07-08 12:18:00,2011-11-23 12:43:00,121.29333333333334,130.53,139,4,4,2,10,Loyal Customers
15903,10,7,5126.76,46,2011-02-17 14:04:00,2011-11-30 08:08:00,732.3942857142857,1568.4,286,5,5,5,15,Champions
15904,8,1,164.68,30,2011-12-01 14:50:00,2011-12-01 14:50:00,164.68,164.68,1,5,2,1,8,New/Potential Customers
15906,20,7,1567.69,113,2011-03-29 13:28:00,2011-11-20 12:24:00,223.95571428571427,590.49,236,4,5,4,13,Champions
15907,4,3,967.45,175,2011-05-13 13:01:00,2011-12-06 12:21:00,322.48333333333335,437.93,207,5,4,4,13,Champions
15909,174,1,191.94,7,2011-06-19 10:38:00,2011-06-19 10:38:00,191.94,191.94,1,2,2,1,5,Inactive/Low Engagement
15910,1,8,1232.18,215,2011-01-27 11:55:00,2011-12-09 10:51:00,154.0225,247.06,316,5,5,4,14,Champions
15912,178,2,264.62,19,2011-04-20 17:10:00,2011-06-14 14:29:00,132.31,141.49,55,2,3,2,7,At Risk
15916,16,8,1528.09,124,2010-12-08 13:07:00,2011-11-23 13:46:00,191.01125000000002,372.28000000000003,351,4,5,4,13,Champions
15917,248,1,123.1,12,2011-04-06 10:40:00,2011-04-06 10:40:00,123.1,123.1,1,1,2,1,4,Inactive/Low Engagement
15918,191,2,334.23,33,2011-03-13 15:55:00,2011-06-02 11:42:00,167.115,192.23,81,1,3,2,6,At Risk
15919,20,2,639.89,103,2010-12-06 11:26:00,2011-11-20 11:28:00,319.94500000000005,369.17,350,4,3,3,10,Loyal Customers
15920,154,4,167.5,53,2011-07-08 15:16:00,2011-07-08 15:31:00,41.875,98.06,1,2,4,1,7,At Risk
15921,173,1,336.03000000000003,24,2011-06-20 11:03:00,2011-06-20 11:03:00,336.03000000000003,336.03000000000003,1,2,2,2,6,Inactive/Low Engagement
15922,373,1,369.5,11,2010-12-01 13:51:00,2010-12-01 13:51:00,369.5,369.5,1,1,2,2,5,Inactive/Low Engagement
15923,373,1,127.08,21,2010-12-02 12:16:00,2010-12-02 12:16:00,127.08,127.08,1,1,2,1,4,Inactive/Low Engagement
15925,194,1,207.15,12,2011-05-29 15:35:00,2011-05-29 15:35:00,207.15,207.15,1,1,2,1,4,Inactive/Low Engagement
15930,67,1,426.63,21,2011-10-03 14:52:00,2011-10-03 14:52:00,426.63,426.63,1,3,2,2,7,Needs Attention
15932,4,8,2495.87,93,2011-02-23 14:50:00,2011-12-05 17:13:00,311.98375,339.34,286,5,5,5,15,Champions
15933,21,3,1107.46,63,2011-09-14 12:05:00,2011-11-18 13:14:00,369.15333333333336,411.81,66,4,4,4,12,Champions
15935,239,2,416.86,12,2011-04-12 09:35:00,2011-04-14 13:27:00,208.43,308.82,3,1,3,2,6,At Risk
15937,64,1,145.35,7,2011-10-06 15:48:00,2011-10-06 15:48:00,145.35,145.35,1,3,2,1,6,Needs Attention
15938,112,5,404.58,13,2011-01-20 10:11:00,2011-08-19 12:56:00,80.91600000000001,105.0,212,2,4,2,8,At Risk
15939,90,15,6115.01,28,2011-01-12 12:43:00,2011-09-11 11:30:00,407.6673333333334,1265.3999999999999,242,2,5,5,12,At-Risk High-Value
15940,311,1,35.8,1,2011-02-01 16:18:00,2011-02-01 16:18:00,35.8,35.8,1,1,2,1,4,Inactive/Low Engagement
15942,134,1,337.44,14,2011-07-29 09:01:00,2011-07-29 09:01:00,337.44,337.44,1,2,2,2,6,Inactive/Low Engagement
15944,277,1,325.1,6,2011-03-08 10:33:00,2011-03-08 10:33:00,325.1,325.1,1,1,2,2,5,Inactive/Low Engagement
15945,365,1,181.0,2,2010-12-09 13:14:00,2010-12-09 13:14:00,181.0,181.0,1,1,2,1,4,Inactive/Low Engagement
15947,83,1,1708.24,29,2011-09-18 10:46:00,2011-09-18 10:46:00,1708.24,1708.24,1,2,2,4,8,At-Risk High-Value
15948,8,2,955.24,51,2011-10-27 08:35:00,2011-12-01 15:32:00,477.62,644.24,36,5,3,4,12,Loyal Customers
15949,17,2,364.72,12,2011-09-29 17:34:00,2011-11-23 09:09:00,182.36,237.04000000000002,55,4,3,2,9,Loyal Customers
15950,32,4,1765.51,86,2010-12-15 11:56:00,2011-11-08 11:09:00,441.37750000000005,662.5600000000001,328,4,4,4,12,Champions
15951,9,2,708.22,36,2011-02-27 11:57:00,2011-12-01 08:34:00,354.11,375.16999999999996,277,5,3,3,11,Loyal Customers
15952,34,4,806.57,65,2011-04-28 12:55:00,2011-11-06 11:18:00,201.6425,253.6,192,3,4,3,10,Needs Attention
15953,15,8,1659.3799999999999,63,2010-12-05 15:15:00,2011-11-24 15:32:00,207.42249999999999,261.32,355,4,5,4,13,Champions
15955,24,14,4416.26,137,2010-12-02 11:22:00,2011-11-15 14:15:00,315.44714285714286,572.38,349,4,5,5,14,Champions
15957,32,1,428.89,40,2011-11-08 12:14:00,2011-11-08 12:14:00,428.89,428.89,1,4,2,2,8,New/Potential Customers
15958,74,1,104.35,7,2011-09-26 13:41:00,2011-09-26 13:41:00,104.35,104.35,1,2,2,1,5,Inactive/Low Engagement
15963,20,2,470.76,26,2011-10-25 13:05:00,2011-11-20 11:33:00,235.38,280.04,26,4,3,2,9,Loyal Customers
15965,17,4,845.64,88,2010-12-07 13:18:00,2011-11-22 16:44:00,211.41,506.4,351,4,4,3,11,Loyal Customers
15967,23,2,418.83,73,2011-01-25 11:57:00,2011-11-16 15:41:00,209.41500000000002,245.03,296,4,3,2,9,Loyal Customers
15969,3,3,666.1,20,2011-06-07 12:19:00,2011-12-07 11:06:00,222.03333333333333,308.7,183,5,4,3,12,Loyal Customers
15970,304,1,314.1,11,2011-02-09 12:08:00,2011-02-09 12:08:00,314.1,314.1,1,1,2,2,5,Inactive/Low Engagement
15971,18,12,4199.85,10,2011-02-01 16:47:00,2011-11-22 12:50:00,349.9875,762.0,294,4,5,5,14,Champions
15973,367,1,307.82000000000005,4,2010-12-08 11:42:00,2010-12-08 11:42:00,307.82000000000005,307.82000000000005,1,1,2,2,5,Inactive/Low Engagement
15974,39,7,3442.15,141,2011-02-24 10:10:00,2011-10-31 13:13:00,491.7357142857143,769.24,250,3,5,5,13,Needs Attention
15975,84,1,371.01,24,2011-09-16 13:33:00,2011-09-16 13:33:00,371.01,371.01,1,2,2,2,6,Inactive/Low Engagement
15976,165,2,430.94,83,2011-05-03 17:12:00,2011-06-27 13:00:00,215.47,220.95,55,2,3,2,7,At Risk
15977,17,2,1054.73,48,2011-10-31 16:24:00,2011-11-22 13:29:00,527.365,699.1,22,4,3,4,11,Loyal Customers
15978,77,1,1098.78,49,2011-09-23 15:21:00,2011-09-23 15:21:00,1098.78,1098.78,1,2,2,4,8,At-Risk High-Value
15980,89,3,2398.86,40,2011-03-30 15:05:00,2011-09-12 09:41:00,799.6199999999999,1468.58,166,2,4,5,11,At-Risk High-Value
15981,25,8,3408.48,53,2011-02-01 13:50:00,2011-11-15 08:00:00,426.06,600.0,287,4,5,5,14,Champions
15983,22,4,1475.02,82,2010-12-01 12:15:00,2011-11-17 17:34:00,368.755,440.89,352,4,4,4,12,Champions
15984,3,10,2837.67,217,2010-12-06 13:21:00,2011-12-07 12:16:00,283.767,683.28,366,5,5,5,15,Champions
15985,123,2,1142.42,29,2011-04-17 11:04:00,2011-08-08 16:31:00,571.21,899.58,114,2,3,4,9,At-Risk High-Value
15986,30,1,168.12,14,2011-11-09 15:17:00,2011-11-09 15:17:00,168.12,168.12,1,4,2,1,7,New/Potential Customers
15987,12,7,1451.28,110,2010-12-06 08:34:00,2011-11-27 15:38:00,207.32571428571433,403.05,357,5,5,4,14,Champions
15988,19,1,158.03,26,2011-11-20 13:23:00,2011-11-20 13:23:00,158.03,158.03,1,4,2,1,7,New/Potential Customers
15990,44,2,792.11,52,2011-02-25 15:35:00,2011-10-26 15:58:00,396.055,401.37,244,3,3,3,9,Needs Attention
15992,4,1,41.989999999999995,3,2011-12-06 11:00:00,2011-12-06 11:00:00,41.989999999999995,41.989999999999995,1,5,2,1,8,New/Potential Customers
15993,9,7,2797.57,335,2011-10-26 16:21:00,2011-12-01 10:45:00,399.65285714285716,863.89,36,5,5,5,15,Champions
15994,55,1,427.07,31,2011-10-16 12:28:00,2011-10-16 12:28:00,427.07,427.07,1,3,2,2,7,Needs Attention
15996,88,6,1060.68,103,2010-12-08 15:59:00,2011-09-12 15:14:00,176.78,263.25,278,2,5,4,11,At-Risk High-Value
15998,37,5,3089.97,370,2010-12-12 13:32:00,2011-11-03 12:45:00,617.994,918.83,326,3,4,5,12,Needs Attention
16000,3,3,12393.7,9,2011-12-07 12:14:00,2011-12-07 12:17:00,4131.233333333334,8345.2,1,5,4,5,14,Champions
16003,30,5,2735.37,82,2010-12-15 12:09:00,2011-11-10 09:57:00,547.074,1181.0,330,4,4,5,13,Champions
16005,12,4,615.39,173,2011-03-14 11:46:00,2011-11-27 13:47:00,153.8475,177.59,259,5,4,3,12,Loyal Customers
16006,211,1,101.4,8,2011-05-12 13:12:00,2011-05-12 13:12:00,101.4,101.4,1,1,2,1,4,Inactive/Low Engagement
16007,48,4,1701.94,221,2011-05-08 13:32:00,2011-10-23 11:05:00,425.485,751.74,168,3,4,4,11,Needs Attention
16008,24,3,478.78,29,2011-05-19 10:54:00,2011-11-16 10:32:00,159.59333333333333,191.56,181,4,4,2,10,Loyal Customers
16009,22,4,992.71,68,2011-07-03 11:26:00,2011-11-17 16:51:00,248.1775,462.19,138,4,4,4,12,Champions
16010,246,3,407.5,62,2010-12-12 12:18:00,2011-04-08 10:14:00,135.83333333333334,178.65,117,1,4,2,7,At Risk
16011,8,16,3362.71,99,2010-12-08 16:34:00,2011-12-01 16:31:00,210.169375,393.91999999999996,358,5,5,5,15,Champions
16012,35,3,1415.29,87,2011-07-07 18:02:00,2011-11-04 13:25:00,471.7633333333333,767.0699999999999,120,3,4,4,11,Needs Attention
16013,4,47,37130.6,30,2010-12-03 13:09:00,2011-12-06 10:36:00,790.0127659574467,2251.2,368,5,5,5,15,Champions
16014,38,3,662.38,123,2011-02-21 17:42:00,2011-11-02 12:04:00,220.79333333333332,267.0,254,3,4,3,10,Needs Attention
16015,4,3,705.39,146,2011-10-21 12:56:00,2011-12-06 10:58:00,235.13,300.77,46,5,4,3,12,Loyal Customers
16016,3,8,1508.76,156,2010-12-08 12:36:00,2011-12-06 14:35:00,188.595,382.27,364,5,5,4,14,Champions
16017,47,1,211.88,26,2011-10-23 12:56:00,2011-10-23 12:56:00,211.88,211.88,1,3,2,1,6,Needs Attention
16018,39,2,408.90000000000003,26,2011-06-12 13:52:00,2011-10-31 14:13:00,204.45,247.0,142,3,3,2,8,Needs Attention
16019,47,9,3786.2400000000002,133,2010-12-10 12:29:00,2011-10-24 11:51:00,420.6933333333334,1129.3500000000001,318,3,5,5,13,Needs Attention
16020,17,3,851.01,42,2011-10-05 13:54:00,2011-11-23 11:18:00,283.67,518.8,49,4,4,3,11,Loyal Customers
16022,260,1,628.28,68,2011-03-24 13:16:00,2011-03-24 13:16:00,628.28,628.28,1,1,2,3,6,Inactive/Low Engagement
16023,46,3,719.81,90,2011-03-18 13:32:00,2011-10-24 16:34:00,239.9366666666667,322.85,221,3,4,3,10,Needs Attention
16024,12,1,251.24,61,2011-11-27 13:26:00,2011-11-27 13:26:00,251.24,251.24,1,5,2,2,9,New/Potential Customers
16025,30,1,439.65999999999997,28,2011-11-10 11:45:00,2011-11-10 11:45:00,439.65999999999997,439.65999999999997,1,4,2,2,8,New/Potential Customers
16026,43,1,236.09,30,2011-10-27 13:53:00,2011-10-27 13:53:00,236.09,236.09,1,3,2,1,6,Needs Attention
16027,92,6,934.62,11,2011-02-10 12:19:00,2011-09-09 10:47:00,155.77,320.52,211,2,5,3,10,At Risk
16029,39,63,81024.84,44,2010-12-01 09:57:00,2011-11-01 10:27:00,1286.1085714285714,8142.75,336,3,5,5,13,Needs Attention
16030,310,1,331.24,28,2011-02-03 11:28:00,2011-02-03 11:28:00,331.24,331.24,1,1,2,2,5,Inactive/Low Engagement
16031,92,2,548.94,91,2011-04-06 14:23:00,2011-09-08 13:07:00,274.47,305.63,155,2,3,3,8,At Risk
16033,6,20,8816.4,538,2010-12-05 10:36:00,2011-12-04 12:44:00,440.82,1193.34,365,5,5,5,15,Champions
16034,196,3,437.7,18,2011-01-11 11:54:00,2011-05-27 16:17:00,145.9,153.6,137,1,4,2,7,At Risk
16036,87,2,758.92,55,2011-03-21 13:01:00,2011-09-13 14:53:00,379.46000000000004,570.19,177,2,3,3,8,At Risk
16037,270,3,855.02,37,2010-12-16 10:18:00,2011-03-15 09:13:00,285.00666666666666,303.00000000000006,89,1,4,3,8,At Risk
16038,8,3,471.78000000000003,24,2011-05-22 11:29:00,2011-12-02 12:40:00,157.26,316.95,195,5,4,2,11,Loyal Customers
16040,65,3,1313.55,57,2011-03-16 09:58:00,2011-10-05 13:47:00,437.84999999999997,453.75,204,3,4,4,11,Needs Attention
16041,31,3,3166.4,6,2011-07-21 16:27:00,2011-11-09 12:25:00,1055.4666666666667,2064.8,111,4,4,5,13,Champions
16042,22,5,1197.27,68,2011-01-11 13:25:00,2011-11-17 17:50:00,239.454,435.33,311,4,4,4,12,Champions
16043,38,4,773.99,30,2011-01-26 11:14:00,2011-11-02 12:50:00,193.4975,307.85,281,3,4,3,10,Needs Attention
16045,120,4,1340.7,71,2011-02-22 14:55:00,2011-08-12 12:41:00,335.175,664.45,171,2,4,4,10,At-Risk High-Value
16048,373,2,256.44,8,2010-12-01 15:27:00,2010-12-01 15:28:00,128.22000000000003,251.40000000000003,1,1,3,2,6,At Risk
16049,40,3,1111.79,248,2011-09-25 14:33:00,2011-10-30 13:19:00,370.59666666666664,508.77,35,3,4,4,11,Needs Attention
16050,174,1,137.9,10,2011-06-19 11:44:00,2011-06-19 11:44:00,137.9,137.9,1,2,2,1,5,Inactive/Low Engagement
16052,54,1,362.06,34,2011-10-16 15:13:00,2011-10-16 15:13:00,362.06,362.06,1,3,2,2,7,Needs Attention
16053,33,2,1511.95,81,2011-08-09 14:57:00,2011-11-07 11:21:00,755.975,1124.19,90,3,3,4,10,Needs Attention
16054,145,1,783.9,70,2011-07-17 13:08:00,2011-07-17 13:08:00,783.9,783.9,1,2,2,3,7,Inactive/Low Engagement
16055,221,1,134.8,8,2011-05-03 09:26:00,2011-05-03 09:26:00,134.8,134.8,1,1,2,1,4,Inactive/Low Engagement
16056,45,1,664.85,66,2011-10-25 15:19:00,2011-10-25 15:19:00,664.85,664.85,1,3,2,3,8,Needs Attention
16057,16,7,2263.12,109,2011-02-28 10:35:00,2011-11-23 15:23:00,323.30285714285714,718.89,269,4,5,5,14,Champions
16059,66,6,1459.8600000000001,126,2010-12-07 10:36:00,2011-10-05 09:56:00,243.31000000000003,403.26,302,3,5,4,12,Needs Attention
16062,10,4,1153.62,50,2010-12-10 12:00:00,2011-11-30 12:15:00,288.405,375.48,356,5,4,4,13,Champions
16063,260,1,335.32,23,2011-03-24 14:55:00,2011-03-24 14:56:00,335.32,335.32,1,1,2,2,5,Inactive/Low Engagement
16065,365,1,372.09,71,2010-12-09 13:03:00,2010-12-09 13:03:00,372.09,372.09,1,1,2,2,5,Inactive/Low Engagement
16066,17,5,1521.87,77,2011-08-07 14:33:00,2011-11-23 11:54:00,304.37399999999997,390.85,108,4,4,4,12,Champions
16070,22,2,852.15,32,2011-11-07 16:36:00,2011-11-17 15:50:00,426.07500000000005,686.85,10,4,3,3,10,Loyal Customers
16071,45,1,326.24,21,2011-10-26 11:14:00,2011-10-26 11:14:00,326.24,326.24,1,3,2,2,7,Needs Attention
16072,288,1,584.3199999999999,23,2011-02-24 14:32:00,2011-02-24 14:32:00,584.3199999999999,584.3199999999999,1,1,2,3,6,Inactive/Low Engagement
16073,297,1,122.39999999999999,1,2011-02-15 15:41:00,2011-02-15 15:41:00,122.39999999999999,122.39999999999999,1,1,2,1,4,Inactive/Low Engagement
16076,3,10,2234.73,71,2011-05-15 12:31:00,2011-12-06 14:59:00,223.473,418.34,206,5,5,5,15,Champions
16078,284,1,79.2,1,2011-03-01 09:47:00,2011-03-01 09:47:00,79.2,79.2,1,1,2,1,4,Inactive/Low Engagement
16079,17,3,1352.0,18,2011-10-30 13:06:00,2011-11-23 12:48:00,450.6666666666667,530.16,24,4,4,4,12,Champions
16080,82,2,217.16,10,2011-03-10 14:44:00,2011-09-19 10:42:00,108.58,130.26,193,2,3,1,6,At Risk
16081,56,5,2806.9,175,2010-12-08 11:16:00,2011-10-14 13:06:00,561.3799999999999,1599.55,311,3,4,5,12,Needs Attention
16083,101,2,1317.62,31,2010-12-14 11:51:00,2011-08-31 10:47:00,658.81,979.64,260,2,3,4,9,At-Risk High-Value
16084,299,1,436.18,38,2011-02-13 16:05:00,2011-02-13 16:05:00,436.18,436.18,1,1,2,2,5,Inactive/Low Engagement
16085,23,5,981.51,123,2011-01-23 12:07:00,2011-11-16 13:24:00,196.302,294.61,298,4,4,4,12,Champions
16086,59,5,1121.39,24,2010-12-07 13:45:00,2011-10-11 13:09:00,224.27799999999996,312.64,308,3,4,4,11,Needs Attention
16091,155,2,315.06,16,2011-05-25 09:18:00,2011-07-08 08:45:00,157.53,157.81,44,2,3,2,7,At Risk
16092,115,3,817.86,37,2011-03-30 15:38:00,2011-08-17 10:46:00,272.62,310.87,140,2,4,3,9,At Risk
16093,107,1,17.0,1,2011-08-25 11:09:00,2011-08-25 11:09:00,17.0,17.0,1,2,2,1,5,Inactive/Low Engagement
16094,12,4,1078.23,48,2011-05-04 13:57:00,2011-11-28 12:45:00,269.5575,431.56,208,5,4,4,13,Champions
16096,264,1,320.62,12,2011-03-20 13:38:00,2011-03-20 13:38:00,320.62,320.62,1,1,2,2,5,Inactive/Low Engagement
16097,240,1,185.04999999999998,10,2011-04-13 13:47:00,2011-04-13 13:47:00,185.04999999999998,185.04999999999998,1,1,2,1,4,Inactive/Low Engagement
16098,88,7,2005.63,34,2010-12-01 09:45:00,2011-09-13 09:59:00,286.5185714285714,430.6,287,2,5,4,11,At-Risk High-Value
16099,50,3,731.9,29,2011-04-28 08:34:00,2011-10-20 13:13:00,243.9666666666667,318.3,176,3,4,3,10,Needs Attention
16101,71,1,1290.7,76,2011-09-30 10:18:00,2011-09-30 10:18:00,1290.7,1290.7,1,3,2,4,9,Needs Attention
16102,42,3,1842.14,41,2011-08-03 12:50:00,2011-10-28 13:19:00,614.0466666666667,839.76,87,3,4,4,11,Needs Attention
16103,7,6,1429.64,30,2011-04-20 12:28:00,2011-12-02 14:16:00,238.27333333333334,351.14,227,5,5,4,14,Champions
16104,62,1,302.36,28,2011-10-09 10:23:00,2011-10-09 10:23:00,302.36,302.36,1,3,2,2,7,Needs Attention
16105,249,1,336.96,13,2011-04-05 10:13:00,2011-04-05 10:13:00,336.96,336.96,1,1,2,2,5,Inactive/Low Engagement
16106,66,1,108.38,6,2011-10-05 10:37:00,2011-10-05 10:37:00,108.38,108.38,1,3,2,1,6,Needs Attention
16107,18,7,3204.1600000000003,16,2011-06-09 18:42:00,2011-11-22 09:40:00,457.7371428571429,642.4200000000001,166,4,5,5,14,Champions
16108,85,1,842.5,48,2011-09-16 11:48:00,2011-09-16 11:48:00,842.5,842.5,1,2,2,3,7,Inactive/Low Engagement
16109,219,2,611.88,18,2011-02-04 12:37:00,2011-05-05 09:17:00,305.93999999999994,314.99999999999994,90,1,3,3,7,At Risk
16110,45,3,1337.48,283,2011-02-01 14:01:00,2011-10-25 14:35:00,445.82666666666665,643.55,267,3,4,4,11,Needs Attention
16112,143,4,195.73999999999998,15,2011-01-05 11:47:00,2011-07-19 14:28:00,48.935,72.0,196,2,4,1,7,At Risk
16113,183,1,161.38,30,2011-06-09 16:16:00,2011-06-09 16:16:00,161.38,161.38,1,1,2,1,4,Inactive/Low Engagement
16114,171,1,135.75000000000003,8,2011-06-22 10:13:00,2011-06-22 10:13:00,135.75000000000003,135.75000000000003,1,2,2,1,5,Inactive/Low Engagement
16115,10,8,1667.97,169,2011-02-20 12:14:00,2011-11-30 11:32:00,208.49625,361.34,283,5,5,4,14,Champions
