customerid,recency,frequency,monetary_value,unique_products,first_purchase,last_purchase,avg_order_value,max_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment,revenue_rank,cumulative_revenue,cumulative_revenue_share
13959,79,3,598.2,79,2010-12-12 13:56:00,2011-09-21 15:06:00,199.4,260.76,284,2,3,3,8,At Risk,2359,8333863.411999986,0.9351904325083386
16298,23,3,598.2,22,2011-06-06 10:06:00,2011-11-17 11:59:00,199.4,244.66,165,4,4,3,11,Loyal Customers,2360,8334461.611999986,0.9352575599484069
14108,31,2,597.91,33,2011-08-30 11:32:00,2011-11-09 10:41:00,298.955,306.58,71,4,3,3,10,Loyal Customers,2361,8335059.521999986,0.9353246548459181
17864,13,3,597.5,70,2011-03-09 11:44:00,2011-11-27 11:15:00,199.16666666666666,272.31,263,5,4,3,12,Loyal Customers,2362,8335657.021999986,0.9353917037349867
16788,123,2,597.48,138,2011-03-30 13:05:00,2011-08-08 14:53:00,298.74,300.31,132,2,3,3,8,At Risk,2363,8336254.501999986,0.935458750379741
14645,157,2,597.09,28,2011-03-09 09:52:00,2011-07-06 09:15:00,298.545,356.99,119,2,3,3,8,At Risk,2364,8336851.591999986,0.9355257532603669
15381,214,2,596.85,8,2011-03-16 13:44:00,2011-05-10 11:55:00,298.42499999999995,314.55,55,1,3,3,7,At Risk,2365,8337448.441999986,0.9355927292092213
18246,24,2,596.1,3,2011-04-20 13:55:00,2011-11-16 11:49:00,298.05,363.2,210,4,3,3,10,Loyal Customers,2366,8338044.541999985,0.9356596209962904
17658,26,2,595.42,17,2011-05-12 15:23:00,2011-11-14 12:07:00,297.71,317.59999999999997,186,4,3,3,10,Loyal Customers,2367,8338639.961999985,0.935726436476674
14284,31,2,595.25,24,2011-09-14 13:04:00,2011-11-09 08:11:00,297.625,343.15,56,4,3,3,10,Loyal Customers,2368,8339235.211999985,0.9357932328803862
16325,47,3,594.24,14,2011-04-08 09:20:00,2011-10-24 08:48:00,198.08,225.20000000000002,199,3,4,3,10,Needs Attention,2369,8339829.451999986,0.9358599159462274
12917,128,1,594.0,2,2011-08-03 16:42:00,2011-08-03 16:42:00,594.0,594.0,1,2,1,3,6,Inactive/Low Engagement,2370,8340423.451999986,0.9359265720802972
15442,249,1,594.0,2,2011-04-05 12:24:00,2011-04-05 12:24:00,594.0,594.0,1,1,1,3,5,Inactive/Low Engagement,2371,8341017.451999986,0.935993228214367
16535,5,1,593.75,31,2011-12-04 15:18:00,2011-12-04 15:18:00,593.75,593.75,1,5,2,3,10,New/Potential Customers,2372,8341611.201999986,0.9360598562945084
18232,82,4,592.97,31,2011-05-26 16:30:00,2011-09-19 11:49:00,148.2425,263.13,116,2,4,3,9,At Risk,2373,8342204.171999985,0.9361263968463929
16203,59,4,592.9,27,2010-12-02 15:39:00,2011-10-12 12:31:00,148.225,214.6,314,3,4,3,10,Needs Attention,2374,8342797.071999986,0.9361929295431775
14692,137,4,591.55,53,2011-01-21 13:47:00,2011-07-25 15:08:00,147.88750000000002,259.6,186,2,4,3,9,At Risk,2375,8343388.621999986,0.9362593107487481
13276,64,2,590.9300000000001,30,2011-09-01 10:03:00,2011-10-07 12:44:00,295.46500000000003,453.55,37,3,2,3,8,Needs Attention,2376,8343979.551999985,0.9363256223805762
13270,366,1,590.0,1,2010-12-08 14:53:00,2010-12-08 14:53:00,590.0,590.0,1,1,1,3,5,Inactive/Low Engagement,2377,8344569.551999985,0.9363918296517904
13452,259,2,590.0,1,2011-03-14 11:38:00,2011-03-25 14:19:00,295.0,295.0,12,1,2,3,6,Inactive/Low Engagement,2378,8345159.551999985,0.9364580369230044
14882,27,2,589.7,6,2011-11-06 10:15:00,2011-11-13 12:47:00,294.85,341.8,8,4,3,3,10,Loyal Customers,2379,8345749.251999985,0.9365242105295045
18123,24,2,589.4399999999999,31,2011-11-08 13:31:00,2011-11-15 14:23:00,294.71999999999997,323.47999999999996,8,4,3,3,10,Loyal Customers,2380,8346338.691999986,0.9365903549599188
16723,91,2,589.15,37,2011-08-24 11:31:00,2011-09-09 13:01:00,294.575,424.15,17,2,3,3,8,At Risk,2381,8346927.841999986,0.9366564668477763
16838,197,2,588.85,24,2011-02-24 15:01:00,2011-05-26 13:13:00,294.425,392.12,91,1,3,3,7,At Risk,2382,8347516.691999986,0.9367225450709193
14338,161,2,588.22,30,2011-05-27 13:30:00,2011-07-01 14:08:00,294.11,579.97,36,2,3,3,8,At Risk,2383,8348104.911999986,0.9367885525981626
15624,117,4,588.13,26,2011-03-28 13:32:00,2011-08-15 11:38:00,147.0325,208.63000000000002,140,2,4,3,9,At Risk,2384,8348693.041999985,0.9368545500259917
17351,36,3,587.15,22,2011-03-11 16:05:00,2011-11-03 18:45:00,195.71666666666667,228.7,238,3,4,3,10,Needs Attention,2385,8349280.191999986,0.9369204374824213
17014,8,3,586.33,63,2011-10-04 11:36:00,2011-12-01 14:09:00,195.44333333333336,231.27,59,5,4,3,12,Loyal Customers,2386,8349866.521999986,0.9369862329219653
17360,17,3,585.79,113,2011-06-08 17:09:00,2011-11-22 13:11:00,195.26333333333332,330.95,167,4,4,3,11,Loyal Customers,2387,8350452.311999986,0.9370519677650239
12384,29,2,585.27,26,2011-08-10 11:23:00,2011-11-11 08:39:00,292.635,292.69,93,4,2,3,9,New/Potential Customers,2388,8351037.5819999855,0.937117644255911
15222,319,1,585.0,5,2011-01-25 08:03:00,2011-01-25 08:03:00,585.0,585.0,1,1,1,3,5,Inactive/Low Engagement,2389,8351622.5819999855,0.9371832904485556
16384,90,2,584.5,33,2011-03-21 10:13:00,2011-09-11 11:19:00,292.25,409.1,175,2,3,3,8,At Risk,2390,8352207.0819999855,0.9372488805333432
16072,288,1,584.3199999999999,23,2011-02-24 14:32:00,2011-02-24 14:32:00,584.3199999999999,584.3199999999999,1,1,2,3,6,Inactive/Low Engagement,2391,8352791.401999986,0.9373144504193023
14023,7,2,584.07,30,2011-04-03 15:50:00,2011-12-02 13:58:00,292.03499999999997,310.93,243,5,3,3,11,Loyal Customers,2392,8353375.471999986,0.937379992251333
13557,28,2,584.06,31,2011-03-04 12:14:00,2011-11-11 15:24:00,292.03,343.38,253,4,2,3,9,New/Potential Customers,2393,8353959.531999986,0.9374455329612064
15762,65,2,583.75,37,2011-09-23 15:17:00,2011-10-05 16:15:00,291.875,315.31,13,3,3,3,9,Needs Attention,2394,8354543.281999986,0.9375110388842084
12426,195,1,582.73,30,2011-05-29 12:26:00,2011-05-29 12:26:00,582.73,582.73,1,1,1,3,5,Inactive/Low Engagement,2395,8355126.011999986,0.9375764303471824
13427,19,3,582.6,25,2011-05-08 15:58:00,2011-11-20 13:02:00,194.20000000000002,250.36,196,4,3,3,10,Loyal Customers,2396,8355708.611999986,0.9376418072221135
17970,211,1,582.59,27,2011-05-12 20:03:00,2011-05-12 20:03:00,582.59,582.59,1,1,2,3,6,Inactive/Low Engagement,2397,8356291.201999986,0.9377071829748874
12695,7,4,582.1,23,2011-05-13 13:15:00,2011-12-02 13:22:00,145.525,244.65,204,5,4,3,12,Loyal Customers,2398,8356873.301999985,0.9377725037419615
18095,313,2,580.0500000000001,20,2011-01-11 12:37:00,2011-01-31 12:50:00,290.025,374.75,21,1,3,3,7,At Risk,2399,8357453.351999985,0.9378375944668221
16906,82,4,579.77,74,2011-04-05 12:30:00,2011-09-19 11:49:00,144.9425,184.83,167,2,4,3,9,At Risk,2400,8358033.121999985,0.9379026537712829
17142,239,1,579.0,15,2011-04-14 18:22:00,2011-04-14 18:22:00,579.0,579.0,1,1,2,3,6,Inactive/Low Engagement,2401,8358612.121999985,0.9379676266696438
13292,39,2,578.9399999999999,29,2011-02-28 15:00:00,2011-11-01 10:04:00,289.47,329.37,246,3,2,3,8,Needs Attention,2402,8359191.061999985,0.938032592835062
17540,25,2,578.9,20,2011-01-27 14:35:00,2011-11-15 11:56:00,289.45000000000005,310.1,292,4,3,3,10,Loyal Customers,2403,8359769.961999985,0.9380975545118517
12601,190,5,577.0600000000001,21,2011-01-11 10:38:00,2011-06-03 10:17:00,115.41199999999999,144.26,143,1,4,3,8,At Risk,2404,8360347.021999985,0.9381623097117276
14176,297,4,576.9000000000001,28,2010-12-07 11:45:00,2011-02-15 13:12:00,144.22500000000002,230.15,71,1,4,3,8,At Risk,2405,8360923.921999985,0.9382270469570895
16916,24,2,576.26,129,2010-12-02 13:14:00,2011-11-16 12:08:00,288.13,378.18,349,4,3,3,10,Loyal Customers,2406,8361500.181999985,0.9382917123843942
15830,38,1,576.0,39,2011-11-02 10:40:00,2011-11-02 10:40:00,576.0,576.0,1,3,2,3,8,Needs Attention,2407,8362076.181999985,0.9383563486356136
15550,4,4,575.63,43,2011-02-11 12:49:00,2011-12-05 15:38:00,143.9075,154.24,298,5,4,3,12,Loyal Customers,2408,8362651.811999985,0.9384209433670185
16345,44,1,575.41,35,2011-10-26 16:03:00,2011-10-26 16:03:00,575.41,575.41,1,3,2,3,8,Needs Attention,2409,8363227.221999985,0.9384855134109666
13487,58,3,575.4,26,2010-12-21 14:54:00,2011-10-13 12:07:00,191.79999999999998,215.65,296,3,3,3,9,Needs Attention,2410,8363802.621999986,0.9385500823327575
14167,39,4,574.84,27,2011-01-12 15:44:00,2011-10-31 14:29:00,143.71,172.74,292,3,4,3,10,Needs Attention,2411,8364377.461999985,0.9386145884137486
14400,149,1,574.7,25,2011-07-13 15:50:00,2011-07-13 15:50:00,574.7,574.7,1,2,1,3,6,Inactive/Low Engagement,2412,8364952.161999986,0.9386790787845397
12784,9,2,574.42,54,2011-11-24 12:53:00,2011-11-30 15:38:00,287.21,518.42,7,5,2,3,10,New/Potential Customers,2413,8365526.5819999855,0.938743537734931
15339,66,2,574.07,77,2011-01-25 13:15:00,2011-10-04 12:51:00,287.03499999999997,316.17,252,3,3,3,9,Needs Attention,2414,8366100.651999986,0.9388079574098224
15303,290,1,574.02,31,2011-02-22 13:59:00,2011-02-22 13:59:00,574.02,574.02,1,1,1,3,5,Inactive/Low Engagement,2415,8366674.671999985,0.938872371473928
12879,45,3,573.22,7,2011-09-09 12:11:00,2011-10-26 12:24:00,191.07333333333335,367.2,48,3,3,3,9,Needs Attention,2416,8367247.891999985,0.9389366957654625
15415,313,1,572.8100000000001,46,2011-01-30 14:13:00,2011-01-30 14:13:00,572.8100000000001,572.8100000000001,1,1,1,3,5,Inactive/Low Engagement,2417,8367820.701999985,0.9390009740485543
13379,26,3,572.56,85,2011-07-26 12:26:00,2011-11-13 13:45:00,190.85333333333332,299.53,111,4,3,3,10,Loyal Customers,2418,8368393.261999984,0.9390652242777175
13405,74,3,572.451,25,2011-01-26 09:27:00,2011-09-26 17:01:00,190.817,397.40000000000003,244,2,3,3,8,At Risk,2419,8368965.712999985,0.9391294622753681
12816,96,2,572.2,27,2011-06-16 13:24:00,2011-09-05 12:41:00,286.1,318.65000000000003,81,2,2,3,7,Inactive/Low Engagement,2420,8369537.912999985,0.9391936721068744
13816,24,2,571.6700000000001,25,2011-10-06 14:37:00,2011-11-16 08:38:00,285.83500000000004,371.69,41,4,2,3,9,New/Potential Customers,2421,8370109.582999985,0.9392578224640524
17616,174,3,571.1999999999999,1,2010-12-07 10:04:00,2011-06-19 10:11:00,190.39999999999998,326.4,195,2,4,3,9,At Risk,2422,8370680.782999985,0.9393219200798448
15821,44,2,570.96,57,2011-10-09 13:28:00,2011-10-26 15:48:00,285.48,316.78,18,3,3,3,9,Needs Attention,2423,8371251.742999985,0.9393859907638659
15315,64,2,570.5,35,2011-08-15 15:17:00,2011-10-06 12:51:00,285.25,336.96,52,3,3,3,9,Needs Attention,2424,8371822.242999985,0.9394500098286586
14592,35,3,570.46,132,2011-10-06 18:08:00,2011-11-04 16:35:00,190.15333333333334,263.96,29,3,3,3,9,Needs Attention,2425,8372392.702999985,0.9395140244048227
16667,68,2,570.13,52,2011-02-28 12:57:00,2011-10-02 15:26:00,285.065,366.78,217,3,3,3,9,Needs Attention,2426,8372962.832999985,0.9395780019498011
13939,23,3,568.55,43,2011-02-01 11:30:00,2011-11-16 13:33:00,189.51666666666665,205.71,289,4,3,3,10,Loyal Customers,2427,8373531.382999985,0.9396418021939517
13321,72,2,567.36,10,2011-09-14 15:18:00,2011-09-28 15:24:00,283.68,308.32,15,2,2,3,7,Inactive/Low Engagement,2428,8374098.742999985,0.9397054689014026
17897,173,3,566.6,100,2010-12-01 12:31:00,2011-06-20 11:23:00,188.86666666666667,268.73,201,2,4,3,9,At Risk,2429,8374665.3429999845,0.939769050324911
18150,32,3,566.58,29,2011-05-22 10:47:00,2011-11-07 16:49:00,188.86,227.57999999999998,170,4,4,3,11,Loyal Customers,2430,8375231.922999985,0.9398326295041051
16278,100,1,566.38,23,2011-08-31 17:12:00,2011-08-31 17:12:00,566.38,566.38,1,2,2,3,7,Inactive/Low Engagement,2431,8375798.3029999845,0.9398961862401564
13894,24,3,564.62,25,2011-02-02 12:54:00,2011-11-16 09:44:00,188.20666666666668,282.45,287,4,3,3,10,Loyal Customers,2432,8376362.922999985,0.9399595454765511
15344,1,3,563.94,21,2011-09-26 14:48:00,2011-12-09 10:45:00,187.98,308.69,74,5,3,3,11,Loyal Customers,2433,8376926.862999985,0.9400228284062605
16933,1,2,563.23,42,2011-04-14 13:33:00,2011-12-08 12:54:00,281.615,338.5,238,5,3,3,11,Loyal Customers,2434,8377490.092999985,0.940086031662813
14753,87,1,563.15,30,2011-09-13 14:50:00,2011-09-13 14:50:00,563.15,563.15,1,2,1,3,6,Inactive/Low Engagement,2435,8378053.242999986,0.9401492259421084
17265,139,2,562.9,106,2011-06-12 12:00:00,2011-07-24 10:49:00,281.45000000000005,384.09000000000003,42,2,3,3,8,At Risk,2436,8378616.142999986,0.9402123921674753
12414,217,3,562.41,16,2011-02-02 14:51:00,2011-05-06 14:51:00,187.47,242.8,94,1,3,3,7,At Risk,2437,8379178.552999986,0.9402755034071424
12559,311,2,561.71,21,2011-01-24 10:12:00,2011-02-02 09:49:00,280.855,486.11,9,1,2,3,6,Inactive/Low Engagement,2438,8379740.262999986,0.9403385360958096
13946,79,3,561.5699999999999,11,2011-03-17 10:02:00,2011-09-21 13:33:00,187.19000000000003,276.12,189,2,3,3,8,At Risk,2439,8380301.832999987,0.940401553074277
15655,243,1,560.67,34,2011-04-10 15:25:00,2011-04-10 15:25:00,560.67,560.67,1,1,1,3,5,Inactive/Low Engagement,2440,8380862.5029999865,0.9404644690586018
13044,291,1,560.47,33,2011-02-21 15:20:00,2011-02-21 15:20:00,560.47,560.47,1,1,1,3,5,Inactive/Low Engagement,2441,8381422.972999986,0.9405273625997838
14273,51,4,559.97,22,2011-04-11 13:24:00,2011-10-19 13:20:00,139.9925,231.35,191,3,4,3,10,Needs Attention,2442,8381982.942999986,0.9405902000331088
16275,197,1,559.87,33,2011-05-27 12:41:00,2011-05-27 12:41:00,559.87,559.87,1,1,2,3,6,Inactive/Low Engagement,2443,8382542.812999986,0.9406530262448625
18043,25,3,559.51,106,2010-12-08 12:35:00,2011-11-15 12:48:00,186.50333333333333,316.46,343,4,4,3,11,Loyal Customers,2444,8383102.322999986,0.9407158120589592
14177,86,4,559.41,37,2011-06-13 11:10:00,2011-09-14 15:11:00,139.8525,250.0,94,2,4,3,9,At Risk,2445,8383661.732999986,0.9407785866514844
12866,283,1,559.12,26,2011-03-01 14:11:00,2011-03-01 14:11:00,559.12,559.12,1,1,1,3,5,Inactive/Low Engagement,2446,8384220.852999986,0.9408413287014527
17503,3,2,558.96,36,2011-11-01 11:12:00,2011-12-07 09:18:00,279.48,340.43,36,5,3,3,11,Loyal Customers,2447,8384779.812999986,0.9409040527969066
12987,74,2,558.7,27,2011-05-26 12:00:00,2011-09-27 12:03:00,279.35,304.3,125,2,2,3,7,Inactive/Low Engagement,2448,8385338.512999986,0.940966747716275
13800,310,1,558.32,33,2011-02-03 12:27:00,2011-02-03 12:27:00,558.32,558.32,1,1,1,3,5,Inactive/Low Engagement,2449,8385896.832999987,0.9410293999936721
13260,61,1,557.62,8,2011-10-09 13:21:00,2011-10-09 13:21:00,557.62,557.62,1,3,1,3,7,Needs Attention,2450,8386454.452999987,0.9410919737200695
17955,199,4,557.3,14,2011-05-04 12:29:00,2011-05-25 12:00:00,139.325,261.95,21,1,4,3,8,At Risk,2451,8387011.7529999865,0.9411545115374383
17295,29,3,556.95,53,2011-10-06 12:22:00,2011-11-11 10:49:00,185.65,279.36,36,4,4,3,11,Loyal Customers,2452,8387568.702999987,0.9412170100793074
16385,60,3,555.89,52,2010-12-08 12:56:00,2011-10-10 13:12:00,185.2966666666667,281.04,307,3,4,3,10,Needs Attention,2453,8388124.592999986,0.9412793896725196
14805,15,4,554.65,30,2011-01-30 10:43:00,2011-11-24 16:20:00,138.66250000000002,189.8,299,4,4,3,11,Loyal Customers,2454,8388679.242999986,0.9413416301182466
14891,148,2,554.38,30,2011-06-05 10:58:00,2011-07-14 18:08:00,277.19,449.38,40,2,3,3,8,At Risk,2455,8389233.622999987,0.9414038402657309
14618,9,3,553.44,10,2011-01-06 11:59:00,2011-11-30 13:45:00,184.48000000000002,257.4,329,5,3,3,11,Loyal Customers,2456,8389787.062999986,0.941465944930444
15068,46,2,553.36,96,2011-03-28 14:27:00,2011-10-24 14:47:00,276.67999999999995,313.4,211,3,3,3,9,Needs Attention,2457,8390340.422999986,0.9415280406179
12363,110,2,552.0,23,2011-04-11 13:29:00,2011-08-22 10:18:00,276.0,299.1,133,2,2,3,7,Inactive/Low Engagement,2458,8390892.422999986,0.941589983691985
17674,74,2,551.04,19,2010-12-06 10:20:00,2011-09-26 13:35:00,275.52,300.66,295,2,3,3,8,At Risk,2459,8391443.462999985,0.9416518190389846
17291,308,1,550.8000000000001,1,2011-02-04 13:04:00,2011-02-04 13:04:00,550.8000000000001,550.8000000000001,1,1,2,3,6,Inactive/Low Engagement,2460,8391994.262999985,0.9417136274542132
17235,25,2,550.06,24,2010-12-02 13:38:00,2011-11-14 15:51:00,275.03,341.9,348,4,3,3,10,Loyal Customers,2461,8392544.322999986,0.9417753528298133
12390,80,1,549.84,32,2011-09-21 09:33:00,2011-09-21 09:33:00,549.84,549.84,1,2,1,3,6,Inactive/Low Engagement,2462,8393094.162999986,0.9418370535179563
16340,107,1,549.07,124,2011-08-24 14:53:00,2011-08-24 14:53:00,549.07,549.07,1,2,2,3,7,Inactive/Low Engagement,2463,8393643.232999986,0.9418986677999996
16536,110,1,548.97,49,2011-08-21 15:54:00,2011-08-21 15:54:00,548.97,548.97,1,2,2,3,7,Inactive/Low Engagement,2464,8394192.202999987,0.9419602708604716
16031,92,2,548.94,91,2011-04-06 14:23:00,2011-09-08 13:07:00,274.47,305.63,155,2,3,3,8,At Risk,2465,8394741.142999986,0.9420218705544721
14474,46,1,547.66,29,2011-10-24 13:26:00,2011-10-24 13:26:00,547.66,547.66,1,3,1,3,7,Needs Attention,2466,8395288.802999986,0.9420833266123587
16811,5,2,547.07,26,2011-11-22 17:19:00,2011-12-05 11:39:00,273.53499999999997,314.77,13,5,3,3,11,Loyal Customers,2467,8395835.872999987,0.9421447164629743
17637,31,2,547.0600000000001,35,2011-08-16 13:25:00,2011-11-08 12:51:00,273.53,338.95,84,4,3,3,10,Loyal Customers,2468,8396382.932999987,0.9422061051914326
16211,89,1,547.02,23,2011-09-12 12:11:00,2011-09-12 12:11:00,547.02,547.02,1,2,2,3,7,Inactive/Low Engagement,2469,8396929.952999987,0.9422674894312624
17520,54,1,546.81,30,2011-10-17 12:04:00,2011-10-17 12:04:00,546.81,546.81,1,3,2,3,8,Needs Attention,2470,8397476.762999987,0.9423288501057923
12743,134,2,546.43,114,2011-07-28 16:06:00,2011-07-28 16:21:00,273.21500000000003,347.35,1,2,2,3,7,Inactive/Low Engagement,2471,8398023.192999987,0.9423901681383507
14997,46,3,546.1999999999999,25,2011-06-14 16:52:00,2011-10-24 13:28:00,182.06666666666663,278.4,132,3,3,3,9,Needs Attention,2472,8398569.392999986,0.942451460361295
17806,11,1,546.04,43,2011-11-28 14:12:00,2011-11-28 14:12:00,546.04,546.04,1,5,2,3,10,New/Potential Customers,2473,8399115.432999985,0.9425127346297251
12793,335,2,545.48,21,2010-12-03 15:14:00,2011-01-09 12:12:00,272.74,413.68,37,1,2,3,6,Inactive/Low Engagement,2474,8399660.912999986,0.9425739460573554
16475,88,4,544.3,23,2011-03-11 09:39:00,2011-09-12 14:37:00,136.075,310.0,186,2,4,3,9,At Risk,2475,8400205.212999986,0.9426350250704434
13617,40,3,544.18,31,2011-06-12 12:55:00,2011-10-30 13:50:00,181.39333333333335,234.59,141,3,3,3,9,Needs Attention,2476,8400749.392999986,0.9426960906176456
13390,75,1,544.08,13,2011-09-26 08:38:00,2011-09-26 08:38:00,544.08,544.08,1,2,1,3,6,Inactive/Low Engagement,2477,8401293.472999986,0.9427571449432764
16927,116,3,543.05,5,2010-12-13 11:57:00,2011-08-16 11:10:00,181.01666666666665,218.1,246,2,4,3,9,At Risk,2478,8401836.522999987,0.942818083686722
13278,41,1,542.73,46,2011-10-30 11:49:00,2011-10-30 11:49:00,542.73,542.73,1,3,1,3,7,Needs Attention,2479,8402379.252999987,0.9428789865211391
16230,190,2,542.03,32,2011-05-03 15:12:00,2011-06-03 10:06:00,271.015,275.93,31,1,3,3,7,At Risk,2480,8402921.282999987,0.9429398108045562
17447,40,2,541.53,33,2011-09-29 10:10:00,2011-10-30 14:18:00,270.765,372.48,32,3,3,3,9,Needs Attention,2481,8403462.812999986,0.9430005789801166
17557,14,3,541.46,27,2011-09-19 14:23:00,2011-11-25 12:57:00,180.48666666666668,288.36,67,4,4,3,11,Loyal Customers,2482,8404004.272999987,0.943061339300577
13874,358,1,540.45,18,2010-12-16 18:20:00,2010-12-16 18:20:00,540.45,540.45,1,1,1,3,5,Inactive/Low Engagement,2483,8404544.722999986,0.9431219862831662
13812,42,3,539.0,33,2011-08-26 12:54:00,2011-10-28 14:27:00,179.66666666666666,278.74,64,3,3,3,9,Needs Attention,2484,8405083.722999986,0.9431824705529703
14496,312,2,538.8100000000001,16,2010-12-01 15:35:00,2011-02-01 09:01:00,269.40500000000003,304.34000000000003,62,1,3,3,7,At Risk,2485,8405622.532999987,0.9432429335017889
15452,30,3,538.73,47,2011-03-20 15:21:00,2011-11-10 12:13:00,179.57666666666668,247.25,235,4,3,3,10,Loyal Customers,2486,8406161.262999987,0.9433033874733503
15469,50,2,538.55,24,2011-08-11 16:54:00,2011-10-20 16:21:00,269.275,304.3,70,3,3,3,9,Needs Attention,2487,8406699.812999988,0.9433638212460832
15539,7,1,538.46,41,2011-12-02 13:36:00,2011-12-02 13:36:00,538.46,538.46,1,5,1,3,9,New/Potential Customers,2488,8407238.272999989,0.9434242449194019
17062,314,4,538.37,52,2010-12-05 11:59:00,2011-01-30 11:01:00,134.5925,179.64000000000001,56,1,4,3,8,At Risk,2489,8407776.642999988,0.9434846584933061
17345,15,4,537.74,70,2011-05-27 12:26:00,2011-11-24 15:03:00,134.435,253.60999999999999,182,4,4,3,11,Loyal Customers,2490,8408314.382999988,0.9435450013713107
14539,16,2,537.48,31,2011-10-26 12:03:00,2011-11-24 09:50:00,268.74,465.35,29,4,3,3,10,Loyal Customers,2491,8408851.862999989,0.9436053150732298
16206,55,4,537.0600000000001,52,2011-01-16 11:07:00,2011-10-16 10:41:00,134.265,161.3,273,3,4,3,10,Needs Attention,2492,8409388.92299999,0.9436655816445488
15043,31,1,537.0,3,2011-11-08 14:26:00,2011-11-08 14:26:00,537.0,537.0,1,4,1,3,8,New/Potential Customers,2493,8409925.92299999,0.9437258414829252
16804,23,3,536.99,59,2011-03-14 15:48:00,2011-11-16 16:43:00,178.99666666666667,411.98,248,4,4,3,11,Loyal Customers,2494,8410462.91299999,0.9437861001991443
16233,71,3,536.6800000000001,22,2010-12-08 12:51:00,2011-09-29 17:27:00,178.89333333333335,210.18,296,3,4,3,10,Needs Attention,2495,8410999.59299999,0.943846324128492
15535,173,4,536.4,55,2011-01-16 12:35:00,2011-06-19 16:02:00,134.10000000000002,270.34000000000003,155,2,4,3,9,At Risk,2496,8411535.99299999,0.94390651663744
